/v1/intent	document	[]
/v1/speculation	document	[{"start":8,"end":20,"sentenceIndex":1,"speculationType":"SPECULATION.SEARCH","text":"The provide high quality text analysis as a software as a service ."}]
/v1/comparison	document	[]
/v1/ad	document	{"score":{"label":"NOT_AD","confidence":1.0}}
/v1/gender	document	{"score":{"label":"MALE","confidence":0.779}}
/v1/humour	document	{"score":{"label":"NOT_HUMOUR","confidence":0.864}}
/v1/emotion	document	{"emotions":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}]}
/v1/emotion	sentence	[{"emotions":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}],"start":0,"end":7,"sentenceIndex":0,"text":"TheySay is a company based in Oxford ."},{"emotions":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}],"start":8,"end":20,"sentenceIndex":1,"text":"The provide high quality text analysis as a software as a service ."}]
/v1/namedentity	document	[{"head":"TheySay","headIndex":0,"start":0,"end":0,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"TheySay","namedEntityTypes":["ORG.COMPANY.EXCELLENT"]},{"head":"company","headIndex":3,"start":2,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"a company based in Oxford","namedEntityTypes":["ORGANISATION.COMPANY"]},{"head":"Oxford","headIndex":6,"start":6,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"Oxford","namedEntityTypes":["ENTITY"]},{"head":"high","headIndex":10,"start":10,"end":10,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high","namedEntityTypes":["OTHER"]},{"head":"quality","headIndex":11,"start":11,"end":11,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"quality","namedEntityTypes":["OTHER"]},{"head":"text","headIndex":12,"start":12,"end":12,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"text","namedEntityTypes":["OTHER"]},{"head":"analysis","headIndex":13,"start":10,"end":13,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high quality text analysis","namedEntityTypes":["OTHER"]},{"head":"software","headIndex":16,"start":15,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a software as a service","namedEntityTypes":["OTHER"]},{"head":"service","headIndex":19,"start":18,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a service","namedEntityTypes":["OTHER"]}]
/v1/postag	document	[{"posTag":"NNP","posTaggedWord":"TheySay/NNP","sentenceIndex":0,"stem":"theysay","text":"TheySay","wordIndex":0},{"posTag":"VBZ","posTaggedWord":"is/VBZ","sentenceIndex":0,"stem":"be","text":"is","wordIndex":1},{"posTag":"DT","posTaggedWord":"a/DT","sentenceIndex":0,"stem":"a","text":"a","wordIndex":2},{"posTag":"NN","posTaggedWord":"company/NN","sentenceIndex":0,"stem":"company","text":"company","wordIndex":3},{"posTag":"VBN","posTaggedWord":"based/VBN","sentenceIndex":0,"stem":"base","text":"based","wordIndex":4},{"posTag":"IN","posTaggedWord":"in/IN","sentenceIndex":0,"stem":"in","text":"in","wordIndex":5},{"posTag":"NNP","posTaggedWord":"Oxford/NNP","sentenceIndex":0,"stem":"oxford","text":"Oxford","wordIndex":6},{"posTag":".","posTaggedWord":"./.","sentenceIndex":0,"stem":".","text":".","wordIndex":7},{"posTag":"DT","posTaggedWord":"The/DT","sentenceIndex":1,"stem":"the","text":"The","wordIndex":8},{"posTag":"VBP","posTaggedWord":"provide/VBP","sentenceIndex":1,"stem":"provide","text":"provide","wordIndex":9},{"posTag":"JJ","posTaggedWord":"high/JJ","sentenceIndex":1,"stem":"high","text":"high","wordIndex":10},{"posTag":"NN","posTaggedWord":"quality/NN","sentenceIndex":1,"stem":"quality","text":"quality","wordIndex":11},{"posTag":"NN","posTaggedWord":"text/NN","sentenceIndex":1,"stem":"text","text":"text","wordIndex":12},{"posTag":"NN","posTaggedWord":"analysis/NN","sentenceIndex":1,"stem":"analysis","text":"analysis","wordIndex":13},{"posTag":"IN","posTaggedWord":"as/IN","sentenceIndex":1,"stem":"as","text":"as","wordIndex":14},{"posTag":"DT","posTaggedWord":"a/DT","sentenceIndex":1,"stem":"a","text":"a","wordIndex":15},{"posTag":"NN","posTaggedWord":"software/NN","sentenceIndex":1,"stem":"software","text":"software","wordIndex":16},{"posTag":"IN","posTaggedWord":"as/IN","sentenceIndex":1,"stem":"as","text":"as","wordIndex":17},{"posTag":"DT","posTaggedWord":"a/DT","sentenceIndex":1,"stem":"a","text":"a","wordIndex":18},{"posTag":"NN","posTaggedWord":"service/NN","sentenceIndex":1,"stem":"service","text":"service","wordIndex":19},{"posTag":".","posTaggedWord":"./.","sentenceIndex":1,"stem":".","text":".","wordIndex":20}]
/v1/chunkparse	document	[{"chunk":{"chunkType":"NP","end":0,"sentenceIndex":0,"start":0,"text":"TheySay"},"head":{"posTag":"NNP","posTaggedWord":"TheySay/NNP","stem":"theysay","text":"TheySay","wordIndex":0}},{"chunk":{"chunkType":"VP","end":1,"sentenceIndex":0,"start":1,"text":"is"},"head":{"posTag":"VBZ","posTaggedWord":"is/VBZ","stem":"be","text":"is","wordIndex":1}},{"chunk":{"chunkType":"","end":2,"sentenceIndex":0,"start":2,"text":"a"},"head":{"posTag":"DT","posTaggedWord":"a/DT","stem":"a","text":"a","wordIndex":2}},{"chunk":{"chunkType":"NP","end":3,"sentenceIndex":0,"start":2,"text":"a company"},"head":{"posTag":"NN","posTaggedWord":"company/NN","stem":"company","text":"company","wordIndex":3}},{"chunk":{"chunkType":"VP","end":4,"sentenceIndex":0,"start":4,"text":"based"},"head":{"posTag":"VBN","posTaggedWord":"based/VBN","stem":"base","text":"based","wordIndex":4}},{"chunk":{"chunkType":"","end":5,"sentenceIndex":0,"start":5,"text":"in"},"head":{"posTag":"IN","posTaggedWord":"in/IN","stem":"in","text":"in","wordIndex":5}},{"chunk":{"chunkType":"NP","end":6,"sentenceIndex":0,"start":6,"text":"Oxford"},"head":{"posTag":"NNP","posTaggedWord":"Oxford/NNP","stem":"oxford","text":"Oxford","wordIndex":6}},{"chunk":{"chunkType":"","end":7,"sentenceIndex":0,"start":7,"text":"."},"head":{"posTag":".","posTaggedWord":"./.","stem":".","text":".","wordIndex":7}},{"chunk":{"chunkType":"NP","end":8,"sentenceIndex":1,"start":8,"text":"The"},"head":{"posTag":"DT","posTaggedWord":"The/DT","stem":"the","text":"The","wordIndex":8}},{"chunk":{"chunkType":"VP","end":9,"sentenceIndex":1,"start":9,"text":"provide"},"head":{"posTag":"VBP","posTaggedWord":"provide/VBP","stem":"provide","text":"provide","wordIndex":9}},{"chunk":{"chunkType":"","end":10,"sentenceIndex":1,"start":10,"text":"high"},"head":{"posTag":"JJ","posTaggedWord":"high/JJ","stem":"high","text":"high","wordIndex":10}},{"chunk":{"chunkType":"","end":11,"sentenceIndex":1,"start":11,"text":"quality"},"head":{"posTag":"NN","posTaggedWord":"quality/NN","stem":"quality","text":"quality","wordIndex":11}},{"chunk":{"chunkType":"","end":12,"sentenceIndex":1,"start":12,"text":"text"},"head":{"posTag":"NN","posTaggedWord":"text/NN","stem":"text","text":"text","wordIndex":12}},{"chunk":{"chunkType":"NP","end":13,"sentenceIndex":1,"start":10,"text":"high quality text analysis"},"head":{"posTag":"NN","posTaggedWord":"analysis/NN","stem":"analysis","text":"analysis","wordIndex":13}},{"chunk":{"chunkType":"","end":14,"sentenceIndex":1,"start":14,"text":"as"},"head":{"posTag":"IN","posTaggedWord":"as/IN","stem":"as","text":"as","wordIndex":14}},{"chunk":{"chunkType":"","end":15,"sentenceIndex":1,"start":15,"text":"a"},"head":{"posTag":"DT","posTaggedWord":"a/DT","stem":"a","text":"a","wordIndex":15}},{"chunk":{"chunkType":"NP","end":16,"sentenceIndex":1,"start":15,"text":"a software"},"head":{"posTag":"NN","posTaggedWord":"software/NN","stem":"software","text":"software","wordIndex":16}},{"chunk":{"chunkType":"","end":17,"sentenceIndex":1,"start":17,"text":"as"},"head":{"posTag":"IN","posTaggedWord":"as/IN","stem":"as","text":"as","wordIndex":17}},{"chunk":{"chunkType":"","end":18,"sentenceIndex":1,"start":18,"text":"a"},"head":{"posTag":"DT","posTaggedWord":"a/DT","stem":"a","text":"a","wordIndex":18}},{"chunk":{"chunkType":"NP","end":19,"sentenceIndex":1,"start":18,"text":"a service"},"head":{"posTag":"NN","posTaggedWord":"service/NN","stem":"service","text":"service","wordIndex":19}},{"chunk":{"chunkType":"","end":20,"sentenceIndex":1,"start":20,"text":"."},"head":{"posTag":".","posTaggedWord":"./.","stem":".","text":".","wordIndex":20}}]
/v1/langdetect	document	{"iso6391":"en"}
/v1/analysis-recipes/affect-1	document	{"document":{"sentiment":{"label":"POSITIVE","positive":0.759,"negative":0.0,"neutral":0.241,"confidence":0.818},"wordCount":21,"emotion":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}]}}
/v1/analysis-recipes/affect-2	document	{"document":{"sentiment":{"label":"POSITIVE","positive":0.759,"negative":0.0,"neutral":0.241,"confidence":0.818},"wordCount":21,"emotion":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}]},"sentence":[{"sentenceIndex":0,"start":0,"end":7,"text":"TheySay is a company based in Oxford .","sentiment":{"label":"NEUTRAL","positive":0.0,"negative":0.0,"neutral":1.0,"confidence":0.881},"emotion":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}]},{"sentenceIndex":1,"start":8,"end":20,"text":"The provide high quality text analysis as a software as a service .","sentiment":{"label":"POSITIVE","positive":0.881,"negative":0.0,"neutral":0.119,"confidence":0.756},"emotion":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}]}],"entity":[{"start":0,"end":0,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":" <span class="entityMention">TheySay</span> is a company based in Oxford .","text":"TheySay","headNoun":"TheySay","headNounIndex":0,"salience":1.0,"sentiment":{"label":"NEUTRAL","positive":0.0,"negative":0.0,"neutral":1.0,"confidence":0.967}},{"start":3,"end":3,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a <span class="entityMention">company</span> based in Oxford .","text":"company","headNoun":"company","headNounIndex":3,"salience":1.0,"sentiment":{"label":"NEUTRAL","positive":0.0,"negative":0.0,"neutral":1.0,"confidence":0.967}},{"start":6,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in <span class="entityMention">Oxford</span> .","text":"Oxford","headNoun":"Oxford","headNounIndex":6,"salience":0.7,"sentiment":{"label":"NEUTRAL","positive":0.0,"negative":0.0,"neutral":1.0,"confidence":0.943}},{"start":10,"end":13,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide <span class="entityMention">high quality text analysis</span> as a software as a service .","text":"high quality text analysis","headNoun":"analysis","headNounIndex":13,"salience":0.9,"sentiment":{"label":"POSITIVE","positive":1.0,"negative":0.0,"neutral":0.0,"confidence":0.838}},{"start":16,"end":16,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a <span class="entityMention">software</span> as a service .","text":"software","headNoun":"software","headNounIndex":16,"salience":0.7,"sentiment":{"label":"POSITIVE","positive":1.0,"negative":0.0,"neutral":0.0,"confidence":0.833}},{"start":19,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a <span class="entityMention">service</span> .","text":"service","headNoun":"service","headNounIndex":19,"salience":0.7,"sentiment":{"label":"POSITIVE","positive":1.0,"negative":0.0,"neutral":0.0,"confidence":0.819}}]}
/v1/analysis-recipes/affect-referents-1	document	{"document":{"sentiment":{"label":"POSITIVE","positive":0.759,"negative":0.0,"neutral":0.241,"confidence":0.818},"wordCount":21},"namedentity":[{"head":"TheySay","headIndex":0,"start":0,"end":0,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"TheySay","namedEntityTypes":["ORG.COMPANY.EXCELLENT"]},{"head":"company","headIndex":3,"start":2,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"a company based in Oxford","namedEntityTypes":["ORGANISATION.COMPANY"]},{"head":"Oxford","headIndex":6,"start":6,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"Oxford","namedEntityTypes":["ENTITY"]},{"head":"high","headIndex":10,"start":10,"end":10,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high","namedEntityTypes":["OTHER"]},{"head":"quality","headIndex":11,"start":11,"end":11,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"quality","namedEntityTypes":["OTHER"]},{"head":"text","headIndex":12,"start":12,"end":12,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"text","namedEntityTypes":["OTHER"]},{"head":"analysis","headIndex":13,"start":10,"end":13,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high quality text analysis","namedEntityTypes":["OTHER"]},{"head":"software","headIndex":16,"start":15,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a software as a service","namedEntityTypes":["OTHER"]},{"head":"service","headIndex":19,"start":18,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a service","namedEntityTypes":["OTHER"]}]}
